cleve-un.csv;384,256,387,4,260,390,9,394,395,271,273,275,278,26,167,42,43,172,45,44,176,312,57,58,324,69,328,329,333,79,337,86,343,216,88,346,347,90,349,95,352,353,97,227,229,361,371,375,249,251,
appendicitis-un.csv;128,262,7,392,521,398,16,17,21,152,410,412,28,287,169,47,305,438,312,442,448,67,453,71,455,203,204,459,334,206,336,83,469,342,341,88,87,472,91,224,353,227,100,104,235,369,114,116,249,507,
australian-un.csv;513,514,1,521,524,533,28,30,55,569,570,574,62,579,580,581,582,1096,587,588,77,591,597,98,104,625,629,636,643,135,649,656,153,670,671,158,716,724,725,731,733,232,235,749,751,752,758,759,248,249,780,269,285,817,823,830,323,843,847,344,872,362,364,885,374,888,890,391,400,413,441,959,474,986,479,481,996,
hungarian-un.csv;128,2,133,8,265,10,142,22,23,279,29,35,37,39,40,42,43,44,171,302,300,304,49,170,179,310,55,313,59,188,62,319,320,194,322,69,328,329,217,219,91,224,231,238,115,116,254,125,126,
house-votes-84-un.csv;1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,
spect-un.csv;1,3,4,6,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,
promoters-un.csv;226,323,196,325,218,298,171,331,145,148,277,310,181,314,156,157,223,
car-un.csv;2,3,4,5,6,7,9,10,12,13,15,16,17,20,21,
cancer-un.csv;3,4,5,7,10,12,14,16,23,29,31,33,35,36,41,46,50,51,54,55,57,63,65,68,74,75,85,89,
backache-un.csv;260,391,399,410,288,433,434,182,184,441,60,189,322,68,452,454,329,459,460,461,78,465,466,215,344,216,473,222,230,103,364,369,
colic-un.csv;129,1,4,12,145,148,155,28,412,29,32,34,166,168,297,170,169,173,177,49,54,313,186,318,65,332,213,342,85,216,343,218,350,97,105,364,365,111,112,124,
corral-un.csv;1,2,3,4,5,6,
irish-un.csv;1,2,4,11,12,14,15,19,27,28,65,66,69,70,72,73,74,75,79,80,81,85,91,97,99,101,103,107,110,
meteo-un.csv;1,2,5,7,8,
mouse-un.csv;33,2,36,4,6,7,43,12,45,14,20,22,24,26,28,
hepatitis-un.csv;130,14,148,169,299,43,305,177,51,309,54,55,311,185,64,67,69,326,73,74,77,80,216,219,224,98,99,358,234,238,
new-thyroid-un.csv;2,6,22,23,24,25,28,31,32,33,34,39,45,49,51,57,60,64,69,74,82,84,96,102,104,108,109,117,123,137,145,147,157,158,159,168,169,170,175,177,179,180,181,185,190,192,194,200,203,204,205,206,210,214,215,218,227,230,233,234,235,237,239,243,247,253,257,258,260,261,263,265,275,276,277,278,280,281,285,293,294,305,309,311,313,315,319,
mux6-un.csv;1,2,3,4,5,6,
heart-statlog-un.csv;258,259,16,21,150,29,32,33,34,35,39,40,41,42,44,45,307,51,309,311,184,313,188,317,63,332,340,345,89,247,348,349,217,103,360,104,237,238,239,372,374,375,120,380,
haberman-un.csv;1,3,4,5,6,10,12,13,15,18,19,20,21,23,25,27,28,29,30,31,32,33,34,36,37,38,39,40,41,42,43,45,46,47,49,50,51,52,53,54,55,56,57,59,60,61,62,63,65,67,69,70,71,74,75,76,80,86,90,91,92,
