Male,21,African-American,0,4,0,0,0,31,1,F,1,F,31,1,(F2),High-Low
Male,27,African-American,0,9,0,0,7,4,1,F,1,M,197,0,O,High-High
Male,39,African-American,0,9,0,0,11,1,1,F,0,O,0,0,O,Low-High
Male,24,African-American,0,9,0,0,4,51,1,F,1,F,0,0,O,High-High
Male,25,Caucasian,0,9,0,0,1,59,0,F,0,O,0,0,O,High-High
Male,31,Caucasian,0,8,0,1,9,311,1,F,0,O,0,0,O,Low-High
Male,25,Native American,0,3,0,0,1,10,49,F,0,O,0,0,O,Low-Low
Male,69,Other,0,1,0,0,0,1,1,M,0,O,0,0,O,Low-Low
Male,21,Caucasian,0,6,0,1,1,1,21,M,0,O,0,0,O,High-Medium
Male,41,Caucasian,0,1,0,0,1,2,0,F,0,O,0,0,O,Low-Low
Male,29,Caucasian,0,3,0,0,1,2,0,F,0,O,0,0,O,Low-Low
Male,21,African-American,0,9,0,0,1,1,1,F,1,M,1,0,O,High-High
Male,56,Hispanic,0,1,0,0,1,0,74,M,0,O,0,0,O,Low-Low
Male,31,Caucasian,0,8,0,0,10,0,630,M,0,O,0,0,O,Low-High
Male,56,African-American,0,2,0,0,0,2,0,M,0,O,0,0,O,Low-Low
Male,35,Caucasian,0,2,0,0,2,34,0,M,1,M,49,1,(F3),Low-Low
Male,52,Caucasian,0,1,0,0,0,1,1,M,0,O,0,0,O,Low-Low
Male,21,African-American,0,8,0,0,0,2,1,F,0,O,0,0,O,High-High
Male,43,African-American,0,2,0,0,8,1,1,M,0,O,0,0,O,Low-Low
Female,32,Caucasian,0,2,0,0,0,1,2,F,0,O,0,0,O,Low-Low
Male,56,Caucasian,0,4,0,0,11,1,35,F,0,O,0,0,O,Low-Low
Female,65,Caucasian,0,1,0,0,1,0,2,F,0,O,0,0,O,Low-Low
Male,25,Caucasian,0,4,0,0,1,35,1,F,0,O,0,0,O,Low-Low
Female,27,Caucasian,0,3,0,0,0,1,0,M,0,O,0,0,O,Low-Low
Male,29,Other,0,4,0,0,6,0,1,F,1,F,0,0,O,Low-Low
Male,25,African-American,0,8,0,1,1,105,1,M,1,F,0,0,O,High-High
Male,36,Caucasian,0,1,0,0,0,1,1,M,0,O,0,0,O,Low-Low
Male,42,Other,0,3,0,0,6,1,1,M,0,O,0,0,O,Low-Low
Male,63,African-American,0,3,0,0,6,25,0,F,0,O,0,0,O,Low-Low
Male,40,Caucasian,0,2,0,0,0,0,1,M,0,O,0,0,O,Low-Low
Male,34,Hispanic,0,2,0,0,0,1,1,F,0,O,0,0,O,Low-Low
Male,21,African-American,0,10,0,0,1,86,0,F,1,M,2,0,O,High-High
Male,27,Caucasian,0,2,0,0,1,1,1,M,0,O,0,0,O,Low-Low
Male,29,Hispanic,0,1,0,0,0,1,1,M,0,O,0,0,O,Low-Low
Female,50,African-American,0,1,0,0,0,1,1,M,0,O,0,0,O,Low-Low
Male,24,Other,0,3,0,0,2,2,1,M,0,O,0,0,O,Low-Low
Male,31,African-American,0,2,0,0,1,0,68,M,0,O,0,0,O,Low-Low
Female,25,African-American,0,2,0,0,0,1,1,F,0,O,0,0,O,Low-Low
Female,34,Caucasian,0,2,0,0,2,1,1,F,0,O,0,0,O,Low-Low
Male,47,Caucasian,0,1,0,0,0,1,1,M,0,O,0,0,O,Low-Low
Male,33,Other,0,8,0,0,0,0,0,F,0,O,0,0,O,Low-High
Male,44,Caucasian,0,4,0,0,2,0,3,M,0,O,0,0,O,Low-Low
Male,44,Hispanic,0,1,0,0,8,10,60,F,1,M,0,0,O,Low-Low
Male,56,Hispanic,0,1,0,0,0,1,2,F,0,O,0,0,O,Low-Low
Female,24,African-American,0,9,0,0,0,0,0,O,-1,O,0,0,O,High-High
Male,38,Caucasian,0,10,0,0,17,180,1,F,0,O,0,0,O,High-High
Male,21,African-American,0,9,0,1,2,56,1,F,0,O,0,0,O,High-High
Male,25,Hispanic,0,2,0,0,0,0,1,F,1,M,0,1,(M1),Low-Low
Male,44,Caucasian,0,3,0,0,2,2,1,F,1,F,0,0,O,Low-Low
Male,52,African-American,0,3,0,0,3,31,1,M,1,M,3,0,O,Low-Low
Female,52,Caucasian,0,2,0,0,0,118,1,F,1,F,33,0,O,Low-Low
Male,21,African-American,0,9,0,0,0,0,1,M,1,M,0,0,O,High-High
Male,31,African-American,0,2,0,0,4,70,47,F,0,O,0,0,O,Low-Low
Male,32,African-American,0,1,0,0,0,1,1,M,0,O,0,0,O,Low-Low
Female,30,Caucasian,0,4,0,0,9,5,16,F,1,F,1,0,O,Low-Low
Female,39,African-American,0,1,0,0,1,6,41,F,0,O,0,0,O,Low-Low
Male,56,African-American,0,2,0,0,6,1,1,F,0,O,0,0,O,Low-Low
Male,49,Caucasian,0,3,0,0,8,1,1,F,0,O,0,0,O,Low-Low
Male,34,Caucasian,0,1,0,0,0,0,0,O,-1,O,0,0,O,Low-Low
Female,57,Caucasian,0,1,0,0,2,0,83,F,0,O,0,0,O,Low-Low
Male,39,Caucasian,0,1,0,0,1,29,29,F,0,O,0,0,O,Low-Low
Male,29,Caucasian,0,1,0,0,0,1,0,M,0,O,0,0,O,Low-Low
Female,28,Caucasian,0,8,0,0,3,0,852,F,0,O,0,0,O,Low-High
Male,23,African-American,0,5,0,0,2,23,1,F,1,F,1,0,O,High-Medium
Male,22,Hispanic,0,7,0,2,5,218,0,F,0,O,0,0,O,High-Medium
Female,64,African-American,0,1,0,0,1,1,1,M,1,M,2,0,O,Low-Low
Female,58,Other,0,1,0,0,0,1,1,F,0,O,0,0,O,Low-Low
Male,20,Caucasian,0,4,0,0,0,1,0,F,0,O,0,0,O,Medium-Low
Female,27,African-American,0,9,0,0,0,0,0,O,-1,O,0,0,O,Low-High
