134.0,148.0,9,0.0,0.0,0.11111113,0.17213261,0.055555556,0.13608277,0.037037037,0.0,0.11111111,0.0,-0.11111111,0.22222222,-0.11111111,0.11111111,0.11111111,-2.0943952,5
206.0,80.0,9,0.0,0.0,4.888889,14.829629,3.8333333,36.12222,10.037037,6.5555553,15.111111,8.444445,-10.444445,15.222222,-4.7777777,15.111111,0.59776545,-2.3262568,3
36.0,145.0,9,0.0,0.0,0.2777778,0.19629629,1.2777778,2.0629628,0.8518519,0.33333334,1.4444444,0.7777778,-1.5555556,1.7777778,-0.22222222,1.4444444,0.25185186,-2.5309503,3
7.0,90.0,9,0.0,0.0,1.2777777,0.8541836,2.4444444,2.0184336,4.6666665,2.5555556,5.7777777,5.6666665,-6.3333335,3.3333333,3.0,6.2222223,0.66534394,-3.0441751,3
17.0,110.0,9,0.11111111,0.0,1.2777778,1.2629629,2.7222223,2.9962952,3.9629629,1.4444444,6.4444447,4.0,-7.5555553,7.4444447,0.11111111,6.4444447,0.80665785,-2.6186507,3
69.0,139.0,9,0.0,0.0,2.8333328,1.7732588,2.1111112,1.6688871,18.074074,16.0,22.555555,15.666667,-6.2222223,13.444445,-7.2222223,23.88889,0.38661182,-1.7028334,3
95.0,127.0,9,0.0,0.0,0.22222222,0.07407406,0.22222222,0.02962962,0.6296296,0.0,1.8888888,0.0,-1.8888888,3.7777777,-1.8888888,1.8888888,1.0,-2.0943952,3
82.0,120.0,9,0.0,0.0,5.6666675,46.933327,5.9444447,60.06297,6.962963,3.3333333,12.777778,4.7777777,-10.888889,17.444445,-6.5555553,12.777778,0.8228925,-2.240133,3
177.0,130.0,9,0.0,0.0,0.055555552,0.13608275,0.22222225,0.27216554,1.1851852,0.6666667,2.8888888,0.0,-1.5555556,5.111111,-3.5555556,2.8888888,1.0,-1.8611541,5
249.0,154.0,9,0.0,0.11111111,4.2222223,18.162964,1.7222223,3.174073,4.296296,2.5555556,7.6666665,2.6666667,-5.2222223,10.111111,-4.888889,7.6666665,0.8153439,-2.0958126,5
252.0,137.0,9,0.0,0.0,0.88888884,0.544331,0.6111111,0.71232533,0.7407407,0.33333334,1.7777778,0.11111111,-1.2222222,3.1111112,-1.8888888,1.7777778,0.75,-2.0076063,5
27.0,112.0,9,0.0,0.0,0.22222222,0.34426522,0.11111113,0.27216557,0.14814815,0.0,0.44444445,0.0,-0.44444445,0.8888889,-0.44444445,0.44444445,0.22222222,-2.0943952,3
182.0,197.0,9,0.11111111,0.0,2.166667,0.69121456,2.3888888,1.5834798,12.851851,10.444445,12.777778,15.333333,-7.2222223,-0.22222222,7.4444447,15.333333,0.322069,2.6282077,7
155.0,68.0,9,0.0,0.0,3.4444447,3.786917,0.16666667,0.27888665,2.2962964,2.1111112,2.8888888,1.8888888,-0.5555556,1.7777778,-1.2222222,2.8888888,0.11574074,-1.8611541,5
47.0,119.0,9,0.11111111,0.0,2.2777777,2.2746592,1.3333334,1.3824296,4.3703704,2.1111112,6.7777777,4.2222223,-6.7777777,7.2222223,-0.44444445,6.7777777,0.7329263,-2.587228,3
187.0,135.0,9,0.0,0.0,3.2777777,2.4629648,0.8333337,0.47777787,26.444445,20.222221,37.0,22.11111,-18.666666,31.666666,-13.0,37.0,0.45423168,-2.2119856,5
47.0,215.0,9,0.0,0.0,3.1111114,1.7847089,3.3888893,2.4075494,17.185184,14.444445,15.666667,21.444445,-8.222222,-4.5555553,12.777778,21.444445,0.34176603,2.2660944,7
72.0,191.0,9,0.11111111,0.0,1.2777777,0.5074075,3.1111114,4.6074066,15.185185,12.111111,14.888889,18.555555,-9.222222,-0.8888889,10.111111,18.555555,0.3503698,2.545329,7
