Female,62,Other,0,-1,0,0,1,1,2,F,0,O,0,0,O,Low-N/A
Male,27,African-American,0,9,1,0,9,2,1,F,1,F,17,0,O,High-High
Female,41,Caucasian,0,8,0,0,11,509,1,F,0,O,0,0,O,High-High
Male,31,African-American,0,9,0,0,6,53,54,F,1,M,0,0,O,High-High
Male,22,African-American,0,9,0,0,1,103,1,F,1,M,45,0,O,High-High
Male,23,African-American,0,9,0,0,3,44,1,F,1,F,139,1,(F2),High-High
Male,29,Caucasian,0,8,0,0,0,0,0,O,-1,O,0,0,O,High-High
Male,21,Hispanic,0,8,0,0,0,0,0,M,1,M,0,0,O,High-High
Male,38,African-American,0,8,0,0,1,50,1,F,0,O,0,0,O,Low-High
Male,32,Caucasian,0,10,0,0,11,141,1,F,0,O,0,0,O,High-High
Male,22,Caucasian,0,8,0,0,0,1,0,F,0,O,0,0,O,High-High
Male,29,African-American,0,9,0,1,17,1,1,F,1,F,1,0,O,High-High
Male,29,Caucasian,0,8,0,0,0,90,1,F,0,O,0,0,O,Low-High
Male,51,African-American,0,8,0,0,17,1,2,F,1,F,72,0,O,Low-High
Male,31,Hispanic,0,10,0,0,0,0,0,F,1,F,50,1,(F2),High-High
Male,20,African-American,0,8,0,0,0,1,1,M,0,O,0,0,O,High-High
Male,33,African-American,0,9,0,3,18,1,1,F,1,M,1,0,O,High-High
Male,44,African-American,0,10,0,0,0,0,0,O,-1,O,0,0,O,Low-High
Male,48,African-American,0,10,0,0,14,1,45,F,0,O,0,0,O,Low-High
Male,28,African-American,0,8,0,0,10,2,1,F,0,O,0,0,O,High-High
Male,21,African-American,0,9,0,0,2,18,1,F,1,M,1,0,O,High-High
Male,26,Caucasian,0,8,1,0,7,53,1,M,0,O,0,0,O,High-High
Female,31,African-American,0,1,0,0,0,2,1,F,0,O,0,0,O,Low-Low
Female,49,Caucasian,0,2,0,0,2,1,1,F,0,O,0,0,O,Low-Low
Female,41,Other,0,3,0,0,2,16,1,F,0,O,0,0,O,Low-Low
Male,49,African-American,0,1,0,0,0,242,1,F,0,O,0,0,O,Low-Low
Male,50,Other,0,1,0,0,3,0,288,F,0,O,0,0,O,Low-Low
Male,23,Caucasian,0,4,0,0,1,0,1,F,0,O,0,0,O,Low-Low
Female,33,Hispanic,0,2,0,0,0,1,1,F,0,O,0,0,O,Low-Low
Male,56,Caucasian,0,1,0,0,0,1,1,M,0,O,0,0,O,Low-Low
Male,23,African-American,0,9,1,0,4,193,1,F,1,M,398,1,(F7),High-High
Male,26,Caucasian,0,4,0,0,0,3,1,M,0,O,0,0,O,Low-Low
Female,45,Asian,0,3,0,0,6,2,1,F,1,M,0,0,O,Low-Low
Male,41,Other,0,1,0,0,0,1,1,F,0,O,0,0,O,Low-Low
Male,28,Caucasian,0,2,0,0,1,1,0,M,0,O,0,0,O,Low-Low
Male,39,Caucasian,0,1,0,0,0,2,4,F,1,M,0,0,O,Low-Low
Male,59,Hispanic,0,2,0,0,1,1,2,F,1,M,1,0,O,Low-Low
Male,52,African-American,0,1,0,0,4,5,5,M,0,O,0,0,O,Low-Low
Male,22,Caucasian,0,3,0,0,1,1,27,F,0,O,0,0,O,Low-Low
Female,40,Other,0,1,0,0,1,275,1,F,0,O,0,0,O,Low-Low
Male,32,Caucasian,0,3,0,0,0,3,1,F,1,F,3,0,O,Low-Low
Male,30,African-American,0,3,0,0,2,2,1,F,1,M,1,0,O,Low-Low
Male,35,African-American,0,1,0,0,3,2,7,F,0,O,0,0,O,Low-Low
Male,26,African-American,0,2,0,0,0,45,1,M,0,O,0,0,O,Low-Low
Male,22,African-American,0,4,0,0,0,0,1,F,0,O,0,0,O,Low-Low
Male,52,Hispanic,0,9,0,0,4,71,112,F,0,O,0,0,O,Low-High
Male,32,Caucasian,0,2,0,0,1,1,1,M,0,O,0,0,O,Low-Low
Male,61,African-American,0,2,0,0,20,31,1,M,1,M,39,0,O,Low-Low
Male,32,African-American,0,8,0,0,2,0,1427,F,0,O,0,0,O,High-High
Female,26,Caucasian,0,9,0,0,2,0,41,F,1,M,0,0,O,Low-High
Female,34,African-American,0,3,0,0,6,1,1,F,0,O,0,0,O,Low-Low
