1,21.0,3.0,1,2,4,1.085,1,1,8.0,1,2,160.0,2.0,1
0,18.83,9.5,2,9,4,1.625,1,1,6.0,1,2,40.0,601.0,1
0,46.67,0.46,2,13,8,0.415,1,1,11.0,1,2,440.0,7.0,1
0,28.75,3.75,2,8,4,1.085,1,1,1.0,1,2,371.0,1.0,1
1,25.67,12.5,2,13,4,1.21,1,1,67.0,1,2,140.0,259.0,1
1,27.67,2.0,2,14,8,1.0,1,1,4.0,0,2,140.0,7545.0,1
0,19.17,8.585,2,13,8,0.75,1,1,7.0,0,2,96.0,1.0,1
1,39.17,1.71,2,14,4,0.125,1,1,5.0,1,2,480.0,1.0,1
1,20.17,9.25,2,8,4,1.665,1,1,3.0,1,2,40.0,29.0,1
1,32.67,9.0,1,9,8,5.25,1,0,0.0,1,2,154.0,1.0,1
0,26.08,8.665,2,6,4,1.415,1,0,0.0,0,2,160.0,151.0,1
0,25.08,2.54,1,6,4,0.25,1,0,0.0,1,2,370.0,1.0,1
1,23.17,11.125,2,14,8,0.46,1,1,1.0,0,2,100.0,1.0,1
0,65.17,14.0,2,1,1,0.0,1,1,11.0,1,2,0.0,1401.0,1
0,30.0,5.29,2,10,2,2.25,1,1,5.0,1,2,99.0,501.0,1
1,28.0,2.0,2,4,8,4.165,1,1,2.0,1,2,181.0,1.0,1
1,35.75,2.415,2,9,4,0.125,0,1,2.0,0,2,220.0,2.0,0
1,16.5,0.125,2,8,4,0.165,0,0,0.0,0,2,132.0,1.0,0
1,27.75,0.585,1,13,4,0.25,1,1,2.0,0,2,260.0,501.0,1
1,28.25,0.875,2,7,4,0.96,1,1,3.0,1,2,396.0,1.0,1
1,25.33,0.58,2,8,4,0.29,1,1,7.0,1,2,96.0,5125.0,1
1,19.0,0.0,1,1,1,0.0,0,1,4.0,0,2,45.0,2.0,0
0,24.33,2.5,1,3,5,4.5,0,0,0.0,0,2,200.0,457.0,0
1,25.0,12.5,2,6,4,3.0,1,0,0.0,1,1,20.0,1.0,1
1,22.83,3.0,2,7,4,1.29,1,1,1.0,0,2,260.0,801.0,1
0,22.25,1.25,1,1,1,3.25,0,0,0.0,0,2,280.0,1.0,0
0,30.42,1.375,2,9,8,0.04,0,1,3.0,0,2,0.0,34.0,0
1,25.67,0.29,1,8,4,1.5,0,0,0.0,1,2,160.0,1.0,0
0,22.75,6.165,2,6,4,0.165,0,0,0.0,0,2,220.0,1001.0,0
0,33.08,4.625,2,11,8,1.625,1,1,2.0,0,2,0.0,1.0,1
1,33.17,1.04,2,12,8,6.5,1,0,0.0,1,2,164.0,31286.0,1
0,47.42,3.0,2,14,4,13.875,1,1,2.0,1,2,519.0,1705.0,1
0,15.75,0.375,2,8,4,1.0,0,0,0.0,0,2,120.0,19.0,0
1,21.67,1.165,1,4,4,2.5,1,1,1.0,0,2,180.0,21.0,0
1,44.33,0.5,2,3,8,5.0,1,0,0.0,1,2,320.0,1.0,1
1,27.75,1.29,2,4,8,0.25,0,0,0.0,1,1,140.0,1.0,0
1,23.08,11.5,2,9,8,2.125,1,1,11.0,1,2,290.0,285.0,1
0,40.83,10.0,2,11,8,1.75,1,0,0.0,0,2,29.0,838.0,1
1,34.08,2.5,2,8,4,1.0,0,0,0.0,0,2,460.0,17.0,0
0,40.33,7.54,1,11,8,8.0,1,1,14.0,0,2,0.0,2301.0,1
1,27.67,13.75,2,9,4,5.75,1,0,0.0,1,2,487.0,501.0,1
1,43.25,25.21,2,11,8,0.21,1,1,1.0,0,2,760.0,91.0,0
0,41.58,1.04,2,6,4,0.665,0,0,0.0,0,2,240.0,238.0,0
0,24.5,0.5,2,11,8,1.5,1,0,0.0,0,2,280.0,825.0,1
1,26.75,4.5,1,8,5,2.5,0,0,0.0,0,2,200.0,1211.0,0
1,36.42,0.75,1,2,4,0.585,0,0,0.0,0,2,240.0,4.0,0
1,22.0,7.835,1,3,5,0.165,0,0,0.0,1,2,184.0,1.0,0
1,24.58,13.5,1,1,1,0.0,0,0,0.0,0,2,184.0,1.0,0
1,21.08,10.085,1,10,8,1.25,0,0,0.0,0,2,260.0,1.0,0
0,35.17,3.75,2,1,1,0.0,0,1,6.0,0,2,0.0,201.0,0
1,64.08,20.0,2,14,8,17.5,1,1,9.0,1,2,0.0,1001.0,1
0,31.57,11.25,2,1,1,0.0,0,0,0.0,0,2,184.0,5201.0,0
1,30.83,0.0,2,9,4,1.25,1,1,1.0,0,2,202.0,1.0,1
1,39.58,5.0,2,1,1,0.0,0,1,2.0,0,2,17.0,2.0,0
1,27.83,1.0,1,2,8,3.0,0,0,0.0,0,2,176.0,538.0,0
0,30.5,6.5,2,8,5,4.0,1,1,7.0,1,2,0.0,3066.0,1
0,17.67,0.0,1,5,1,0.0,0,0,0.0,0,2,86.0,1.0,0
1,35.0,3.375,2,8,8,8.29,0,0,0.0,1,2,0.0,1.0,0
1,19.0,1.75,1,8,4,2.335,0,0,0.0,1,2,112.0,7.0,0
1,31.57,3.0,1,3,5,7.0,0,0,0.0,0,2,0.0,2.0,0
1,22.25,0.46,2,4,4,0.125,0,0,0.0,1,2,280.0,56.0,0
0,41.33,1.0,2,3,5,2.25,1,0,0.0,1,2,0.0,301.0,1
1,33.58,0.25,2,3,5,4.0,0,0,0.0,1,1,420.0,1.0,0
0,23.58,0.83,2,11,4,0.415,0,1,1.0,1,2,200.0,12.0,0
1,23.42,1.0,2,8,4,0.5,0,0,0.0,1,1,280.0,1.0,0
0,19.5,0.165,2,11,4,0.04,0,0,0.0,1,2,380.0,1.0,0
0,27.33,1.665,2,1,1,0.0,0,0,0.0,0,2,340.0,2.0,0
1,29.42,1.25,2,8,8,0.25,0,1,2.0,1,2,400.0,109.0,0
1,27.25,1.665,2,13,8,5.085,1,1,9.0,0,2,399.0,828.0,1
1,44.83,7.0,1,8,4,1.625,0,0,0.0,0,2,160.0,3.0,0
1,29.58,4.75,2,7,4,2.0,0,1,1.0,1,2,460.0,69.0,0
0,38.58,5.0,2,13,4,13.5,1,0,0.0,1,2,980.0,1.0,0
1,22.17,2.25,2,3,4,0.125,0,0,0.0,0,2,160.0,11.0,0
0,36.75,4.71,2,1,1,0.0,0,0,0.0,0,2,160.0,1.0,0
1,19.17,9.5,2,9,4,1.5,1,0,0.0,0,2,120.0,2207.0,1
0,58.42,21.0,2,3,5,10.0,1,1,13.0,0,2,0.0,6701.0,1
0,31.92,3.125,2,1,1,3.04,0,1,2.0,1,2,200.0,5.0,0
1,20.67,0.835,1,8,4,2.0,0,0,0.0,1,1,240.0,1.0,0
1,22.08,11.0,2,13,4,0.665,1,0,0.0,0,2,100.0,1.0,1
0,45.0,4.585,2,4,8,1.0,0,0,0.0,1,1,240.0,1.0,0
1,54.83,15.5,2,10,9,0.0,1,1,20.0,0,2,152.0,131.0,0
1,57.83,7.04,2,7,4,14.0,1,1,6.0,1,2,360.0,1333.0,1
1,34.92,2.5,2,9,4,0.0,1,0,0.0,1,2,239.0,201.0,1
1,20.0,1.25,1,4,4,0.125,0,0,0.0,0,2,140.0,5.0,0
0,22.67,7.0,2,8,4,0.165,0,0,0.0,0,2,160.0,1.0,0
0,53.33,0.165,2,1,1,0.0,0,0,0.0,1,1,62.0,28.0,0
1,25.42,0.54,2,9,4,0.165,0,1,1.0,0,2,272.0,445.0,0
1,34.17,2.75,2,3,5,2.5,0,0,0.0,1,2,232.0,201.0,0
0,18.83,9.54,2,6,4,0.085,1,0,0.0,0,2,100.0,1.0,1
1,36.17,18.125,2,9,4,0.085,0,0,0.0,0,2,320.0,3553.0,0
1,23.92,0.665,2,8,4,0.165,0,0,0.0,0,2,100.0,1.0,1
1,21.17,0.25,1,8,8,0.25,0,0,0.0,0,2,280.0,205.0,0
0,23.42,0.79,1,11,4,1.5,1,1,2.0,1,2,80.0,401.0,1
1,39.17,2.5,1,3,8,10.0,0,0,0.0,1,1,200.0,1.0,0
0,22.92,1.25,2,11,4,0.25,0,0,0.0,1,2,120.0,810.0,0
1,17.5,22.0,3,1,7,0.0,0,0,0.0,1,3,450.0,100001.0,1
0,24.5,2.415,1,8,4,0.0,0,0,0.0,0,2,120.0,1.0,0
1,56.75,12.25,2,7,4,1.25,1,1,4.0,1,2,200.0,1.0,1
0,16.0,0.165,2,6,4,1.0,0,1,2.0,1,2,320.0,2.0,0
1,48.58,0.205,1,4,4,0.25,1,1,11.0,0,2,380.0,2733.0,1
1,21.5,11.5,2,3,4,0.5,1,0,0.0,1,2,100.0,69.0,0
0,19.67,0.21,2,11,8,0.29,1,1,11.0,0,2,80.0,100.0,1
1,23.0,0.75,2,7,4,0.5,1,0,0.0,1,1,320.0,1.0,0
1,38.25,10.125,1,4,4,0.125,0,0,0.0,0,2,160.0,1.0,0
1,20.08,0.25,2,11,4,0.125,0,0,0.0,0,2,200.0,1.0,0
1,37.5,1.75,1,8,5,0.25,1,0,0.0,1,2,164.0,401.0,0
1,50.75,0.585,2,1,1,0.0,0,0,0.0,0,2,145.0,1.0,0
1,47.83,4.165,2,14,5,0.085,0,0,0.0,1,2,520.0,1.0,0
1,23.58,0.46,1,9,4,2.625,1,1,6.0,1,2,208.0,348.0,0
1,36.25,5.0,2,8,5,2.5,1,1,6.0,0,2,0.0,368.0,1
1,32.08,4.0,1,13,4,1.5,0,0,0.0,1,2,120.0,1.0,0
1,21.92,0.54,1,14,4,0.04,1,1,1.0,1,2,840.0,60.0,1
1,48.17,3.5,2,6,4,3.5,1,0,0.0,0,1,230.0,1.0,1
1,40.92,2.25,1,14,8,10.0,1,0,0.0,1,2,176.0,1.0,0
0,25.33,2.085,2,8,8,2.75,1,0,0.0,1,2,360.0,2.0,0
1,29.5,0.58,2,9,4,0.29,0,1,1.0,0,2,340.0,2804.0,0
1,25.92,0.875,2,4,4,0.375,0,1,2.0,1,2,174.0,4.0,0
1,24.08,9.0,2,6,4,0.25,0,0,0.0,1,2,0.0,1.0,0
0,24.83,4.5,2,9,4,1.0,0,0,0.0,1,2,360.0,7.0,0
1,18.08,6.75,1,7,4,0.04,0,0,0.0,0,2,140.0,1.0,0
1,28.67,14.5,2,2,4,0.125,0,0,0.0,0,2,0.0,287.0,0
0,27.67,2.04,2,9,4,0.25,0,0,0.0,1,2,180.0,51.0,0
1,23.0,0.75,2,7,4,0.5,0,0,0.0,1,1,320.0,1.0,0
1,27.83,1.5,2,9,4,2.25,0,1,1.0,1,2,100.0,4.0,0
1,40.0,6.5,2,6,5,3.5,1,1,1.0,0,2,0.0,501.0,1
1,23.08,11.5,2,3,4,3.5,1,1,9.0,0,2,56.0,743.0,1
1,31.33,19.5,2,8,4,7.0,1,1,16.0,0,2,0.0,5001.0,1
1,39.92,5.0,2,3,5,0.21,0,0,0.0,0,2,550.0,1.0,0
0,27.58,3.0,2,7,4,2.79,0,1,1.0,1,2,280.0,11.0,0
1,42.83,1.25,2,7,4,13.875,0,1,1.0,1,2,352.0,113.0,0
1,33.17,3.165,1,14,4,3.165,1,1,3.0,1,2,380.0,1.0,1
0,20.75,10.25,2,11,4,0.71,1,1,2.0,1,2,49.0,1.0,1
1,34.08,0.08,1,7,5,0.04,1,1,1.0,1,2,280.0,2001.0,1
0,47.75,8.0,2,8,4,7.875,1,1,6.0,1,2,0.0,1261.0,1
1,52.5,6.5,2,4,4,6.29,1,1,15.0,0,2,0.0,11203.0,1
0,17.83,11.0,2,14,8,1.0,1,1,11.0,0,2,0.0,3001.0,1
0,22.42,11.25,1,14,8,0.75,1,1,4.0,0,2,0.0,322.0,1
0,28.17,0.375,2,11,4,0.585,1,1,4.0,0,2,80.0,1.0,1
