1,0,1,29900,665,-50,-31,0,1,1,0,0,0,0,0,0,900,900,1
0,0,1,107100,1003,-28,-21,0,3,3,0,0,0,0,0,0,1600,600,1
1,0,1,127110,1140,-12,-9,0,3,1,1,1,0,0,0,0,22600,20000,1
1,0,1,134890,1411,-10,9,0,1,0,1,0,0,0,0,0,6000,6000,1
1,1,1,306400,2522,112,98,1,3,2,0,1,0,0,0,0,31000,30000,1
1,1,1,83490,898,-49,-37,1,2,1,0,0,1,0,0,0,100300,100000,1
0,0,1,95280,1031,-32,-21,0,2,1,1,0,0,0,0,0,3600,3000,1
0,0,0,12490,122,-59,-39,0,1,1,0,0,0,0,0,0,700,700,1
1,0,1,166220,1762,7,20,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,127010,1388,-30,-22,0,3,0,3,0,0,0,0,0,9000,5000,1
1,0,1,167100,1690,-7,-6,0,1,0,1,0,0,0,0,0,7000,7000,1
1,0,1,254750,2932,50,66,0,1,0,1,0,0,0,0,0,2000,2000,1
1,0,1,118110,1660,-34,-15,0,1,0,1,0,0,0,0,0,2000,2000,1
0,0,0,6040,112,-44,-24,0,2,1,1,0,0,0,0,0,2400,2000,1
0,0,1,18960,178,-38,-47,0,3,2,1,0,0,0,0,0,5800,5000,1
0,1,0,52000,134,44,97,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,79240,1381,124,47,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,21060,242,-14,-42,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,49510,521,89,27,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,31800,769,295,313,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,19680,288,121,37,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,17670,538,4,-3,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,20860,470,180,131,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,29500,794,119,106,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,42220,515,159,79,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,61620,1211,176,104,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,46640,1439,88,116,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,21060,588,-37,-36,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,69390,1107,104,16,1,2,1,1,0,0,0,0,0,3700,3000,0
1,1,1,48330,1389,42,45,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,63800,2116,88,121,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,29720,482,287,195,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,19500,678,112,122,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,21780,944,136,209,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,17390,720,89,136,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,17670,255,130,56,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,16460,586,79,92,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,11240,554,22,82,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,12300,424,34,39,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,10900,176,34,4,0,1,1,0,0,0,0,0,0,700,700,0
0,1,0,11230,383,19,22,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,9870,360,5,14,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,9450,325,0,3,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,6330,327,-33,4,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,14040,408,49,29,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,12290,471,30,49,0,1,1,0,0,0,0,0,0,500,500,0
0,1,0,8190,325,-13,3,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8390,33,262,-65,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5890,301,-43,-13,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4030,262,-61,-24,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7920,248,-23,-28,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6010,215,-41,-38,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8780,178,279,91,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,9150,257,-11,-26,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7240,295,-29,-14,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6260,98,-26,-42,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7460,240,-28,-32,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8460,252,-18,-28,0,1,1,0,0,0,0,0,0,200,200,0
0,0,1,27630,733,-23,-27,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,24160,362,-23,-32,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,25200,318,-20,-40,0,1,0,1,0,0,0,0,0,1000,1000,1
