Male,62,Caucasian,0,-1,0,0,2,1,20,F,0,O,0,0,O,Low-N/A
Male,39,African-American,0,4,0,0,2,224,37,M,0,O,0,0,O,High-Low
Male,34,African-American,0,8,0,0,5,134,1,F,0,O,0,0,O,Low-High
Male,33,African-American,0,8,0,1,9,1,1,M,1,M,0,0,O,Low-High
Male,39,Caucasian,0,3,0,0,3,1,1,F,0,O,0,0,O,Medium-Low
Male,22,Caucasian,0,4,1,0,1,2,1,F,0,O,0,0,O,Medium-Low
Male,30,Caucasian,0,9,0,0,0,37,1,F,1,M,179,0,O,Low-High
Male,35,African-American,0,8,0,0,1,1,1,F,0,O,0,0,O,Medium-High
Female,20,Caucasian,0,4,0,0,1,37,50,F,0,O,0,0,O,Medium-Low
Male,21,Hispanic,0,3,0,0,0,18,0,M,0,O,0,0,O,Medium-Low
Male,50,Hispanic,0,9,0,0,3,34,1,F,1,F,31,0,O,Low-High
Male,26,African-American,0,4,0,0,5,1,1,F,0,O,0,0,O,Medium-Low
Male,20,Hispanic,0,10,0,0,1,1,108,F,1,M,1,0,O,High-High
Male,20,Caucasian,0,4,0,1,0,1,1,M,0,O,0,0,O,Medium-Low
Male,29,African-American,0,9,0,0,8,5,65,M,0,O,0,0,O,Low-High
Male,20,Caucasian,0,10,4,0,4,1,1,F,0,O,0,0,O,High-High
Male,22,Caucasian,0,4,0,0,0,1,0,M,0,O,0,0,O,Medium-Low
Male,25,African-American,0,8,0,0,1,126,1,M,0,O,0,0,O,High-High
Male,36,African-American,0,9,0,0,12,9,13,F,0,O,0,0,O,High-High
Male,32,African-American,0,8,0,0,3,0,1,F,1,F,0,0,O,Low-High
Male,50,African-American,0,8,0,0,15,1,1,M,0,O,0,0,O,Low-High
Female,25,African-American,0,9,0,0,7,95,102,F,1,F,0,0,O,High-High
Male,40,African-American,0,9,0,0,16,546,1,F,0,O,0,0,O,High-High
Male,21,African-American,1,9,0,1,2,36,0,F,0,O,0,0,O,High-High
Male,35,Caucasian,0,1,0,0,2,1,1,M,0,O,0,0,O,Low-Low
Male,22,African-American,1,10,1,0,4,0,1,F,0,O,0,0,O,High-High
Male,55,Other,0,1,0,0,8,6,1,F,1,M,1,0,O,Low-Low
Male,32,African-American,0,4,0,0,4,45,1,F,1,M,18,0,O,Low-Low
Male,29,Caucasian,0,2,0,0,1,3,18,F,0,O,0,0,O,Low-Low
Male,46,Caucasian,0,1,0,0,0,0,0,F,0,O,0,0,O,Low-Low
Female,27,African-American,0,2,0,0,0,1,1,M,0,O,0,0,O,Low-Low
Male,32,African-American,0,4,0,0,6,1,1,F,0,O,0,0,O,Low-Low
Male,29,African-American,0,2,0,0,0,1,1,F,0,O,0,0,O,Low-Low
Female,40,Caucasian,0,4,0,0,5,12,1,F,0,O,0,0,O,Low-Low
Male,26,Other,0,1,0,0,0,2,1,F,1,M,19,0,O,Low-Low
Male,23,African-American,0,2,0,0,3,1,1,M,1,M,0,0,O,Low-Low
Male,43,Hispanic,0,3,0,0,3,2,33,M,1,M,19,0,O,Low-Low
Male,53,African-American,0,4,0,0,1,0,0,F,0,O,0,0,O,Low-Low
Male,24,Caucasian,0,2,0,0,1,1,1,M,1,M,0,0,O,Low-Low
Male,33,African-American,0,10,0,0,18,1,0,F,1,F,0,0,O,High-High
Female,30,African-American,0,3,0,0,1,4,1,F,0,O,0,0,O,Low-Low
Female,38,African-American,0,10,0,0,7,39,1,F,1,F,2,0,O,High-High
Male,56,Caucasian,0,1,0,0,2,41,41,F,0,O,0,0,O,Low-Low
Female,55,Other,0,1,0,0,5,0,378,F,1,F,0,0,O,Low-Low
Male,51,African-American,0,2,0,0,0,0,0,O,-1,O,0,0,O,Low-Low
Female,36,African-American,0,1,0,0,1,1,1,M,0,O,0,0,O,Low-Low
Male,34,African-American,0,9,0,0,16,1,1,F,1,M,1,0,O,Low-High
Male,41,Caucasian,0,2,0,0,1,2,1,M,1,M,0,0,O,Low-Low
Male,57,Caucasian,0,1,0,0,7,152,1,F,1,M,0,0,O,Low-Low
Male,27,African-American,0,3,0,0,0,5,1,F,0,O,0,0,O,Low-Low
Male,45,African-American,0,3,0,0,0,1,0,F,1,F,1,0,O,Low-Low
Male,26,African-American,0,3,0,1,2,7,7,F,0,O,0,0,O,Low-Low
Male,41,Caucasian,0,1,0,0,0,0,0,O,-1,O,0,0,O,Low-Low
Male,64,African-American,0,9,0,0,17,254,0,F,0,O,0,0,O,High-High
Male,49,Other,0,1,0,0,1,27,1,M,0,O,0,0,O,Low-Low
Female,48,Caucasian,0,1,0,0,0,1,1,F,0,O,0,0,O,Low-Low
Female,48,Caucasian,0,4,0,0,1,0,1901,F,0,O,0,0,O,Low-Low
Male,52,Caucasian,0,2,0,0,7,1,1,M,0,O,0,0,O,Low-Low
Male,22,Hispanic,0,3,0,0,2,32,1,F,1,M,174,0,O,Medium-Low
Male,41,Hispanic,0,1,0,0,1,0,0,M,0,O,0,0,O,Low-Low
Male,49,Hispanic,0,4,0,0,3,301,98,F,0,O,0,0,O,Low-Low
Female,43,African-American,0,1,0,0,0,1,1,M,0,O,0,0,O,Low-Low
Male,35,African-American,0,1,0,0,2,0,1,F,0,O,0,0,O,Low-Low
Male,33,African-American,0,9,0,0,5,1,1019,M,1,M,49,0,O,Low-High
Male,25,African-American,0,8,0,0,1,1,1,F,1,M,0,0,O,High-High
Female,29,Caucasian,0,4,0,0,0,1,1,M,0,O,0,0,O,Low-Low
Male,31,Other,0,6,0,0,3,0,1,F,1,M,0,0,O,Low-Medium
Male,26,African-American,0,1,0,0,0,1,1,F,0,O,0,0,O,Low-Low
Male,46,Caucasian,0,5,0,0,0,1,2,M,0,O,0,0,O,Low-Medium
Male,26,African-American,0,3,0,0,0,0,0,O,-1,O,0,0,O,Low-Low
Female,24,African-American,0,7,0,0,0,2,0,F,0,O,0,0,O,Low-Medium
Male,28,African-American,0,7,0,1,12,1,2,M,1,F,0,0,O,Low-Medium
Male,36,Caucasian,0,1,0,0,0,0,3,M,0,O,0,0,O,Low-Low
Male,56,Caucasian,0,1,0,0,0,1,1,F,0,O,0,0,O,Low-Low
Male,27,Caucasian,0,1,0,0,0,0,0,O,-1,O,0,0,O,Low-Low
Male,23,African-American,0,3,0,0,0,1,0,M,1,F,0,0,O,Medium-Low
Male,24,Other,0,3,0,0,0,0,0,M,0,O,0,0,O,Low-Low
Male,40,Hispanic,0,3,0,0,0,0,0,M,0,O,0,0,O,Low-Low
Male,36,Hispanic,0,2,0,0,1,0,0,M,0,O,0,0,O,Low-Low
Male,50,Caucasian,0,6,0,0,1,40,1,M,1,M,0,0,O,Low-Medium
Male,33,Hispanic,0,1,0,0,1,0,219,M,0,O,0,0,O,Low-Low
Male,24,Caucasian,0,2,0,0,0,1,0,M,0,O,0,0,O,Low-Low
Female,55,African-American,0,1,0,0,2,1,1,F,0,O,0,0,O,Low-Low
Male,48,African-American,0,1,0,0,1,1,1,M,0,O,0,0,O,Low-Low
Male,27,African-American,0,3,0,0,0,0,0,M,0,O,0,0,O,Low-Low
Male,26,African-American,0,6,0,0,12,0,303,M,0,O,0,0,O,Low-Medium
Male,25,African-American,0,3,0,0,4,0,443,F,0,O,0,0,O,Medium-Low
Female,58,Caucasian,0,1,0,0,2,3,1,M,0,O,0,0,O,Low-Low
Male,28,Hispanic,0,1,0,0,0,2,2,F,0,O,0,0,O,Low-Low
Male,38,African-American,0,7,0,0,14,56,1,F,0,O,0,0,O,Low-Medium
Male,31,African-American,0,1,0,0,1,1,1,F,0,O,0,0,O,Low-Low
Female,30,African-American,0,2,0,0,3,1,1,F,0,O,0,0,O,Low-Low
Female,27,Other,0,5,0,0,1,1,1,F,0,O,0,0,O,Low-Medium
Female,26,Hispanic,0,5,0,0,0,0,0,O,-1,O,0,0,O,Low-Medium
Male,52,Caucasian,0,1,0,0,1,40,94,F,0,O,0,0,O,Low-Low
