0.27451,9.2186,-3.2863,-4.8448,0
1.6032,-4.7863,8.5193,-2.1203,0
4.616,10.1788,-4.2185,-4.4245,0
4.2478,7.6956,-2.7696,-1.0767,0
4.0215,-2.7004,2.4957,0.36636,0
5.0297,-4.9704,3.5025,-0.23751,0
1.5902,2.2948,3.2403,0.18404,0
2.1274,5.1939,-1.7971,-1.1763,0
1.1811,8.3847,-2.0567,-0.90345,0
0.3292,-4.4552,4.5718,-0.9888,0
5.7353,5.2808,-2.2598,0.075416,0
2.6718,5.6574,0.72974,-1.4892,0
1.5799,-4.7076,7.9186,-1.5487,0
2.9499,2.2493,1.3458,-0.037083,0
0.5195,-3.2633,3.0895,-0.9849,0
3.7352,9.5911,-3.9032,-3.3487,0
-1.7344,2.0175,7.7618,0.93532,0
3.884,10.0277,-3.9298,-4.0819,0
3.5257,1.2829,1.9276,1.7991,0
4.4549,2.4976,1.0313,0.96894,0
-0.16108,-6.4624,8.3573,-1.5216,0
4.2164,9.4607,-4.9288,-5.2366,0
3.5152,6.8224,-0.67377,-0.46898,0
1.6988,2.9094,2.9044,0.11033,0
1.0607,2.4542,2.5188,-0.17027,0
2.0421,1.2436,4.2171,0.90429,0
3.5594,1.3078,1.291,1.6556,0
3.0009,5.8126,-2.2306,-0.66553,0
3.9294,1.4112,1.8076,0.89782,0
3.4667,-4.0724,4.2882,1.5418,0
3.966,3.9213,0.70574,0.33662,0
1.0191,2.33,4.9334,0.82929,0
0.96414,5.616,2.2138,-0.12501,0
1.8205,6.7562,0.0099913,0.39481,0
4.9923,7.8653,-2.3515,-0.71984,0
-1.1804,11.5093,0.15565,-6.8194,0
4.0329,0.23175,0.89082,1.1823,0
0.66018,10.3878,-1.4029,-3.9151,0
3.5982,7.1307,-1.3035,0.21248,0
-1.8584,7.886,-1.6643,-1.8384,0
4.0972,0.46972,1.6671,0.91593,0
3.3299,0.91254,1.5806,0.39352,0
3.1088,3.1122,0.80857,0.4336,0
-4.2859,8.5234,3.1392,-0.91639,0
-1.2528,10.2036,2.1787,-5.6038,0
0.5195,-3.2633,3.0895,-0.9849,0
0.3292,-4.4552,4.5718,-0.9888,0
0.88872,5.3449,2.045,-0.19355,0
3.5458,9.3718,-4.0351,-3.9564,0
-0.21661,8.0329,1.8848,-3.8853,0
2.7206,9.0821,-3.3111,-0.96811,0
3.2051,8.6889,-2.9033,-0.7819,0
2.6917,10.8161,-3.3,-4.2888,0
-2.3242,11.5176,1.8231,-5.375,0
2.7161,-4.2006,4.1914,0.16981,0
3.3848,3.2674,0.90967,0.25128,0
1.7452,4.8028,2.0878,0.62627,0
2.805,0.57732,1.3424,1.2133,0
5.7823,5.5788,-2.4089,-0.056479,0
3.8999,1.734,1.6011,0.96765,0
3.5189,6.332,-1.7791,-0.020273,0
3.2294,7.7391,-0.37816,-2.5405,0
3.4985,3.1639,0.22677,-0.1651,0
2.1948,1.3781,1.1582,0.85774,0
2.2526,9.9636,-3.1749,-2.9944,0
4.1529,-3.9358,2.8633,-0.017686,0
0.74307,11.17,-1.3824,-4.0728,0
1.9105,8.871,-2.3386,-0.75604,0
-1.5055,0.070346,6.8681,-0.50648,0
0.58836,10.7727,-1.3884,-4.3276,0
3.2303,7.8384,-3.5348,-1.2151,0
-1.9922,11.6542,2.6542,-5.2107,0
2.8523,9.0096,-3.761,-3.3371,0
4.2772,2.4955,0.48554,0.36119,0
1.5099,0.039307,6.2332,-0.30346,0
5.4188,10.1457,-4.084,-3.6991,0
0.86202,2.6963,4.2908,0.54739,0
3.8117,10.1457,-4.0463,-4.5629,0
0.54777,10.3754,-1.5435,-4.1633,0
2.3718,7.4908,0.015989,-1.7414,0
-2.4953,11.1472,1.9353,-3.4638,0
4.6361,-2.6611,2.8358,1.1991,0
-2.2527,11.5321,2.5899,-3.2737,0
3.7982,10.423,-4.1602,-4.9728,0
-0.36279,8.2895,-1.9213,-3.3332,0
2.1265,6.8783,0.44784,-2.2224,0
0.86736,5.5643,1.6765,-0.16769,0
3.7831,10.0526,-3.8869,-3.7366,0
-2.2623,12.1177,0.28846,-7.7581,0
1.2616,4.4303,-1.3335,-1.7517,0
2.6799,3.1349,0.34073,0.58489,0
-0.39816,5.9781,1.3912,-1.1621,0
4.3937,0.35798,2.0416,1.2004,0
2.9695,5.6222,0.27561,-1.1556,0
1.3049,-0.15521,6.4911,-0.75346,0
2.2123,-5.8395,7.7687,-0.85302,0
1.9647,6.9383,0.57722,0.66377,0
3.0864,-2.5845,2.2309,0.30947,0
0.3798,0.7098,0.7572,-0.4444,0
0.58982,7.4266,1.2353,-2.9595,0
0.14783,7.946,1.0742,-3.3409,0
-0.062025,6.1975,1.099,-1.131,0
4.223,1.1319,0.72202,0.96118,0
0.64295,7.1018,0.3493,-0.41337,0
1.941,0.46351,4.6472,1.0879,0
4.0047,0.45937,1.3621,1.6181,0
3.7767,9.7794,-3.9075,-3.5323,0
3.4769,-0.15314,2.53,2.4495,0
1.9818,9.2621,-3.521,-1.872,0
3.8023,-3.8696,4.044,0.95343,0
4.3483,11.1079,-4.0857,-4.2539,0
1.1518,1.3864,5.2727,-0.43536,0
-1.2576,1.5892,7.0078,0.42455,0
1.9572,-5.1153,8.6127,-1.4297,0
-2.484,12.1611,2.8204,-3.7418,0
-1.1497,1.2954,7.701,0.62627,0
4.8368,10.0132,-4.3239,-4.3276,0
-0.12196,8.8068,0.94566,-4.2267,0
1.9429,6.3961,0.092248,0.58102,0
1.742,-4.809,8.2142,-2.0659,0
-1.5222,10.8409,2.7827,-4.0974,0
-1.3,10.2678,-2.953,-5.8638,0
3.4246,-0.14693,0.80342,0.29136,0
2.5503,-4.9518,6.3729,-0.41596,0
1.5691,6.3465,-0.1828,-2.4099,0
1.3087,4.9228,2.0013,0.22024,0
5.1776,8.2316,-3.2511,-1.5694,0
2.229,9.6325,-3.1123,-2.7164,0
5.6272,10.0857,-4.2931,-3.8142,0
1.2138,8.7986,-2.1672,-0.74182,0
