1,48.75,8.5,2,8,8,12.5,1,1,9.0,0,2,181.0,1656.0,1
0,22.92,11.585,2,13,4,0.04,1,0,0.0,0,2,80.0,1350.0,1
0,20.75,10.335,2,13,8,0.335,1,1,1.0,1,2,80.0,51.0,1
1,22.08,0.83,2,8,8,2.165,0,0,0.0,1,2,128.0,1.0,1
0,29.5,2.0,1,10,8,2.0,0,0,0.0,0,2,256.0,18.0,0
1,29.25,14.79,2,6,4,5.04,1,1,5.0,1,2,168.0,1.0,1
0,31.57,3.5,2,2,4,3.0,1,0,0.0,1,2,300.0,1.0,0
1,21.33,7.5,2,6,4,1.415,1,1,1.0,0,2,80.0,9801.0,1
1,25.0,11.25,2,8,4,2.5,1,1,17.0,0,2,200.0,1209.0,1
0,18.08,0.375,3,13,1,10.0,0,0,0.0,1,1,300.0,1.0,1
1,26.67,14.585,2,3,5,0.0,0,0,0.0,1,2,178.0,1.0,0
0,21.92,11.665,2,4,8,0.085,0,0,0.0,0,2,320.0,6.0,0
0,25.42,1.125,2,11,4,1.29,1,1,2.0,0,2,200.0,1.0,0
1,41.92,0.42,2,8,8,0.21,1,1,6.0,0,2,220.0,949.0,1
1,19.17,4.0,1,3,4,1.0,0,0,0.0,1,2,360.0,1001.0,0
1,24.42,12.335,2,11,8,1.585,1,0,0.0,1,2,120.0,1.0,1
0,29.5,1.085,1,14,4,1.0,0,0,0.0,0,2,280.0,14.0,0
1,24.58,12.5,2,9,4,0.875,1,0,0.0,1,2,260.0,1.0,0
0,21.08,5.0,1,1,1,0.0,0,0,0.0,0,2,0.0,1.0,0
1,24.5,13.335,1,6,4,0.04,0,0,0.0,1,2,120.0,476.0,0
1,34.25,1.75,2,9,5,0.25,1,0,0.0,1,2,163.0,1.0,0
1,22.92,0.17,2,7,4,0.085,0,0,0.0,0,1,0.0,1.0,0
1,56.42,28.0,1,8,4,28.5,1,1,40.0,0,2,0.0,16.0,1
1,26.17,0.835,2,13,4,1.165,0,0,0.0,0,2,100.0,1.0,0
0,27.42,14.5,2,14,8,3.085,1,1,1.0,0,2,120.0,12.0,1
1,23.25,1.0,2,8,4,0.835,1,0,0.0,0,1,300.0,1.0,1
1,18.08,5.5,2,4,4,0.5,1,0,0.0,0,2,80.0,1.0,1
1,41.75,0.96,2,14,4,2.5,1,0,0.0,0,2,510.0,601.0,1
0,24.75,13.665,2,11,8,1.5,0,0,0.0,0,2,280.0,2.0,0
1,18.67,5.0,2,11,4,0.375,1,1,2.0,0,2,0.0,39.0,0
0,15.83,0.585,2,8,8,1.5,1,1,2.0,0,2,100.0,1.0,1
1,29.83,3.5,2,8,4,0.165,0,0,0.0,0,2,216.0,1.0,0
1,48.25,25.085,2,9,4,1.75,1,1,3.0,0,2,120.0,15.0,1
1,39.42,1.71,1,7,4,0.165,0,0,0.0,0,1,400.0,1.0,0
0,33.08,1.625,2,2,4,0.54,0,0,0.0,1,2,0.0,1.0,0
1,22.17,0.585,1,1,1,0.0,0,0,0.0,0,2,100.0,1.0,0
1,18.58,10.29,2,1,1,0.415,0,0,0.0,0,2,80.0,1.0,0
1,49.58,19.0,2,1,1,0.0,1,1,1.0,0,2,94.0,1.0,0
0,60.58,16.5,2,11,4,11.0,1,0,0.0,1,2,21.0,10562.0,1
1,18.0,0.165,2,11,7,0.21,0,0,0.0,0,2,200.0,41.0,1
1,23.33,1.5,2,8,8,1.415,1,0,0.0,0,2,422.0,201.0,1
1,18.17,2.46,2,8,7,0.96,0,1,2.0,1,2,160.0,588.0,0
1,37.58,0.0,2,8,4,0.0,0,0,0.0,0,3,184.0,1.0,1
1,73.42,17.75,2,1,1,0.0,1,0,0.0,1,2,0.0,1.0,1
